timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1501241230.072026,-2.908874,-1.331686,2.042295,-1.461354,1.581075,-1.093674,-0.054621,0.971549,0.230454,0.352869,0.290139,-0.185624,1.947222,4.036015,-39.927242,,,,,,,
,,,,,,,,,,,,,,,,1.302952,103.799303,20.138550,1.320000,322.734375,1501241230.000063,
1501241231.071847,2.734354,-1.420231,1.799435,-0.031085,-0.517902,-0.122988,0.059410,0.988686,0.137730,-0.044701,0.036140,-0.137974,-10.438336,3.743091,-40.814114,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,19.134338,1.100000,310.429688,1501241231.000063,
1501241232.071702,2.964574,-1.230582,2.183850,0.023822,-0.092394,0.105518,0.058761,0.942683,0.328475,0.060212,0.054586,-0.017379,-16.626457,10.134958,-37.544712,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.989380,0.000000,310.429688,1501241232.000063,
1501241233.071534,3.015563,-1.193176,2.256955,0.079417,-0.183193,-0.112310,0.046345,0.929545,0.365786,0.000560,-0.007883,0.020659,-17.531967,11.277140,-36.799702,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.320740,0.000000,310.429688,1501241233.000063,
1501241234.071358,2.994353,-1.170750,2.249035,-0.075121,-0.050332,0.129082,0.057137,0.921043,0.385247,-0.030724,0.026787,0.003257,-18.007114,12.131303,-36.295143,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.347595,0.000000,310.429688,1501241234.000062,
1501241235.071180,2.913058,-1.090082,2.245460,-0.214099,-0.177277,0.056989,0.104760,0.886665,0.450390,0.007377,0.042580,0.013386,-20.459929,15.190598,-33.754982,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.377686,0.000000,310.429688,1501241235.000063,
1501241236.071014,2.916412,-1.058455,2.268950,-0.069952,-0.035455,-0.118397,0.109458,0.871599,0.477843,0.009683,0.029829,0.006211,-21.099836,16.307682,-32.827099,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.334229,0.000000,310.429688,1501241236.000063,
1501241237.070843,2.965330,-1.168108,2.213760,0.056798,0.026525,0.002526,0.068719,0.920011,0.385821,-0.002801,0.006884,0.022856,-17.722075,12.443473,-36.329739,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.426758,0.000000,310.429688,1501241237.000064,
1501241238.070676,2.961548,-1.178865,2.213529,0.031962,-0.044701,-0.015557,0.068401,0.924173,0.375800,0.001285,0.022757,0.012643,-17.852106,12.037260,-36.402866,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.499023,0.000000,310.429688,1501241238.000063,
1501241239.070508,2.927145,-1.197411,2.186529,0.018284,-0.004230,0.004665,0.077626,0.931098,0.356414,0.003490,0.025308,0.007844,-18.127859,11.413903,-36.467319,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.526672,0.000000,310.429688,1501241239.000062,
1501241240.070373,2.966426,-1.181411,2.203836,-0.014732,0.079945,0.015261,0.066157,0.925143,0.373811,-0.002772,0.026151,0.024108,-17.349045,11.956558,-36.671696,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.541016,0.000000,310.429688,1501241240.000063,
1501241241.070204,2.973755,-1.181803,2.212863,-0.011405,-0.038656,-0.011413,0.063355,0.925291,0.373928,0.004669,0.024507,0.005757,-17.379978,11.919964,-36.668961,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.563416,0.000000,310.429688,1501241241.000063,
1501241242.070037,2.926178,-1.176180,2.109501,0.000464,0.206230,0.090714,0.082178,0.923144,0.375568,-0.007242,0.015088,0.010159,-15.176639,12.486367,-37.450264,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.583435,0.000000,310.429688,1501241242.000063,
1501241243.069869,2.959611,-1.183141,2.053911,0.053395,-0.135066,-0.039177,0.068413,0.925798,0.371776,0.000877,0.023222,0.001698,-11.574354,12.384772,-38.748077,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.602112,0.000000,310.429688,1501241243.000063,
1501241244.069697,2.946656,-1.197530,2.133002,0.038447,-0.156451,-0.051913,0.070636,0.931141,0.357752,0.026807,0.020366,-0.003092,-15.267324,11.602617,-37.696819,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.337219,0.000000,310.429688,1501241244.000064,
1501241245.069517,2.969869,-1.163795,2.162953,-0.017338,0.050239,0.087419,0.067645,0.918312,0.390035,0.000806,0.025688,0.012461,-15.581748,12.808103,-37.174229,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.456543,0.000000,310.429688,1501241245.000062,
1501241246.069346,2.960586,-1.144349,2.079600,-0.044022,-0.001903,0.023666,0.074463,0.910441,0.406882,-0.007035,0.012716,0.007395,-12.565512,13.801558,-37.952431,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.529114,0.000000,310.429688,1501241246.000062,
1501241247.069174,2.952261,-1.161885,2.142891,-0.000335,-0.092783,-0.118776,0.074831,0.917554,0.390505,0.010084,0.018923,0.006712,-15.405509,12.969801,-37.191620,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.597717,0.000000,310.429688,1501241247.000063,
1501241248.069020,2.953376,-1.145421,2.154556,-0.004103,0.073164,0.020435,0.077212,0.910884,0.405375,-0.007144,0.027699,0.013982,-15.820773,13.569448,-36.801292,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.634277,0.000000,310.429688,1501241248.000063,
1501241249.068843,2.966237,-1.173544,2.130965,0.021385,0.044005,0.017155,0.067495,0.922127,0.380953,0.002909,0.030280,0.007505,-14.483690,12.549858,-37.702591,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.666382,0.000000,310.429688,1501241249.000062,
1501241250.068710,2.974542,-1.180769,2.136185,0.004198,0.007419,0.004317,0.063220,0.924899,0.374921,0.007276,0.023237,0.010851,-14.374968,12.236992,-37.846771,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.704956,0.000000,310.429688,1501241250.000063,
1501241251.068543,2.978198,-1.178063,2.142651,-0.006616,-0.027011,-0.000033,0.062256,0.923866,0.377618,0.009476,0.022774,0.016090,-14.480254,12.316142,-37.780907,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.728027,0.000000,310.429688,1501241251.000062,
1501241252.068372,2.962598,-1.194896,2.142310,-0.001233,-0.070113,-0.058641,0.065360,0.930177,0.361245,0.011010,0.022414,0.005530,-15.044734,11.669563,-37.765583,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.453369,0.000000,310.429688,1501241252.000063,
1501241253.068205,2.998188,-1.191127,2.178471,-0.005279,0.008773,-0.017316,0.052966,0.928787,0.366809,0.004835,0.030609,0.015225,-15.168134,11.687666,-37.710583,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.588684,0.000000,310.429688,1501241253.000063,
1501241254.068015,3.002433,-1.187557,2.189865,0.010300,-0.019798,-0.002494,0.051868,0.927458,0.370312,0.004620,0.030687,0.007160,-15.444833,11.791580,-37.565647,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.659851,0.000000,310.429688,1501241254.000062,
1501241255.067863,2.992748,-1.182558,2.183449,-0.000406,-0.010985,0.005110,0.056139,0.925577,0.374373,-0.000444,0.022878,0.014894,-15.549459,12.002215,-37.455612,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.729858,0.000000,310.429688,1501241255.000063,
1501241256.067696,3.048104,-1.141937,2.299195,-0.739953,-0.683114,-0.444383,0.038819,0.909441,0.414018,-0.078660,0.096281,0.091460,-17.638161,12.825130,-36.237732,,,,,,,
,,,,,,,,,,,,,,,,1.302958,103.799303,18.778320,0.000000,310.429688,1501241256.000063,
1501241257.067502,3.089738,-1.521576,2.213824,2.335715,0.823243,0.334501,0.002550,0.998789,0.049134,-0.026461,0.027960,-0.061097,-17.067339,0.668435,-36.018963,,,,,,,
,,,,,,,,,,,,,,,,1.302956,103.799312,18.685791,0.450000,307.617188,1501241257.000063,
1501241258.067343,3.099471,-1.182002,2.304953,-0.284756,0.996937,-0.595053,0.015962,0.925367,0.378737,0.571852,1.150179,-0.186964,-20.419241,11.799355,-32.139324,,,,,,,
,,,,,,,,,,,,,,,,1.302961,103.799303,18.823120,1.040000,301.640625,1501241258.000062,
1501241259.067177,-3.059618,-1.240980,2.475899,2.407005,-0.718992,1.370166,-0.026519,0.946102,0.322781,0.187789,-0.574489,0.065677,-21.430429,9.367206,-32.281551,,,,,,,
,,,,,,,,,,,,,,,,1.302969,103.799294,18.785461,1.040000,316.757812,1501241259.000063,
1501241260.067020,-3.016803,-1.035532,2.418641,-1.551127,-4.120861,-1.230890,-0.063486,0.860134,0.506102,-0.103842,-0.436367,-0.606688,-16.129175,15.081134,-33.189087,,,,,,,
,,,,,,,,,,,,,,,,1.302976,103.799282,18.689209,1.200000,321.328125,1501241260.000062,
1501241261.066876,-2.930913,-1.474742,2.350021,-2.587054,-0.289113,-0.249238,-0.020056,0.995390,0.093786,0.621054,0.781267,0.017695,-12.009880,0.785288,-38.003319,,,,,,,
,,,,,,,,,,,,,,,,1.302985,103.799273,18.975342,1.250000,342.421875,1501241261.000063,
1501241262.066702,0.656208,-1.367263,-0.633876,0.241378,0.522229,0.340629,0.123323,0.979359,-0.160150,-0.290529,0.289578,0.254022,-1.642065,-7.722264,-39.073990,,,,,,,
,,,,,,,,,,,,,,,,1.302994,103.799264,19.319458,1.390000,340.664062,1501241262.000062,
1501241263.066545,2.557573,-1.397491,1.831609,0.267055,-2.505015,0.434635,0.095080,0.985020,0.143858,0.013670,0.100124,-0.587995,-20.475479,5.136465,-33.815350,,,,,,,
,,,,,,,,,,,,,,,,1.303005,103.799259,19.195251,1.390000,353.320312,1501241263.000064,
1501241264.066365,1.315762,-1.449221,0.015130,-0.172395,0.595228,-0.071873,0.117353,0.992619,-0.030595,0.042086,0.019665,0.008440,-1.173142,-2.784447,-39.748924,,,,,,,
,,,,,,,,,,,,,,,,1.303011,103.799257,19.418701,1.260000,353.320312,1501241264.000063,
1501241265.066195,0.812389,-1.448298,-0.188655,-0.021347,-0.183989,-0.003473,0.088703,0.992507,-0.084039,-0.013660,0.034059,-0.021567,-10.547890,-6.467711,-39.208736,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,19.899902,0.210000,353.320312,1501241265.000062,
1501241266.066025,0.895969,-1.449421,-0.033314,-0.006715,-0.044546,-0.003406,0.094539,0.992643,-0.075645,0.008442,0.037386,-0.009484,-13.387611,-5.740807,-38.447746,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,19.974182,0.000000,353.320312,1501241266.000063,
1501241267.065880,0.915511,-1.452500,0.008561,-0.005306,0.012994,-0.004436,0.093576,0.993011,-0.071920,0.003150,0.035035,0.002539,-14.254461,-5.516034,-38.168022,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.412048,0.000000,353.320312,1501241267.000063,
1501241268.065712,0.892743,-1.454547,-0.020739,-0.016156,-0.025228,0.000862,0.090330,0.993251,-0.072756,-0.005690,0.036534,0.000323,-13.973063,-5.623942,-38.256229,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,19.511902,0.000000,353.320312,1501241268.000062,
1501241269.065545,0.908719,-1.453760,0.002489,-0.008337,0.024860,0.001998,0.092098,0.993159,-0.071785,0.000462,0.040044,-0.001137,-14.270842,-5.525414,-38.160545,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.112122,0.000000,106.171875,1501241269.000063,
1501241270.065367,1.031362,-1.461687,0.144049,0.002616,0.065539,0.020108,0.093430,0.994053,-0.055933,0.010604,0.017375,-0.004370,-15.001072,-4.819792,-37.975677,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.252258,0.000000,353.320312,1501241270.000063,
1501241271.065204,0.951645,-1.457849,0.057028,0.047077,-0.066937,0.029422,0.091786,0.993628,-0.065409,0.027675,0.030755,-0.005468,-14.669950,-5.223244,-38.051605,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.516052,0.000000,353.320312,1501241271.000062,
1501241272.065039,0.733696,-1.501713,-0.142205,-0.253913,0.109894,-0.343991,0.046223,0.997615,-0.051268,-0.039127,0.047902,-0.019991,-15.231148,-5.331114,-37.815414,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.703186,0.000000,353.320312,1501241272.000065,
1501241273.064868,1.175985,-1.457497,0.204703,0.061586,-0.280680,-0.009107,0.104359,0.993589,-0.043486,-0.012059,0.019961,-0.026186,-11.585045,-4.532559,-39.187458,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.916809,0.000000,353.320312,1501241273.000063,
1501241274.064702,0.679960,-1.446196,0.134056,0.040302,-0.517941,-0.059088,0.078141,0.992247,-0.096638,0.013473,0.042054,-0.035732,-26.708673,-4.939682,-30.865200,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.007568,0.000000,353.320312,1501241274.000063,
1501241275.064538,0.752902,-1.443732,0.137151,0.113155,-0.089239,-0.081272,0.086648,0.991938,-0.092471,-0.022302,0.037221,-0.041166,-24.653294,-4.940998,-32.530231,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.082092,0.000000,353.320312,1501241275.000063,
1501241276.064347,0.556993,-1.460981,0.207888,-0.149054,-0.056797,0.023215,0.057936,0.993976,-0.093030,0.066652,0.033795,-0.004489,-32.311657,-4.634185,-24.997906,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.137146,0.000000,353.320312,1501241276.000063,
1501241277.064207,0.908456,-1.451241,0.223141,0.032874,0.241333,-0.015158,0.094051,0.992862,-0.073347,-0.011089,0.040357,0.006025,-22.413893,-4.486616,-34.174580,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,20.735229,0.000000,353.320312,1501241277.000063,
1501241278.064019,0.661345,-1.467051,0.104462,-0.008046,-0.212015,0.025026,0.063604,0.994623,-0.081725,0.052424,0.022512,-0.001389,-26.422277,-4.948366,-31.109341,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.103027,0.000000,353.320312,1501241278.000063,
1501241279.063867,0.991448,-1.455638,0.362197,0.024730,0.118928,0.028337,0.096154,0.993377,-0.062908,-0.012398,0.042207,-0.005452,-24.266758,-3.804152,-32.970703,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.215210,0.000000,353.320312,1501241279.000063,
1501241280.063719,1.008055,-1.471865,0.403493,-0.015485,-0.055456,-0.001453,0.083539,0.995110,-0.052694,0.012484,0.031364,-0.013849,-24.930841,-3.710909,-32.482250,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.296570,0.000000,353.320312,1501241280.000063,
1501241281.063552,1.020766,-1.475818,0.357021,0.038753,0.102847,-0.001464,0.080848,0.995493,-0.049572,0.002328,0.040106,-0.000569,-23.004936,-3.891297,-33.853287,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.368408,0.000000,353.320312,1501241281.000062,
1501241282.063367,0.938614,-1.464105,0.232362,0.034595,0.096504,0.019872,0.085909,0.994314,-0.062925,0.000730,0.032374,0.002455,-21.595066,-4.412245,-34.707340,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.397400,0.000000,353.320312,1501241282.000062,
1501241283.063209,2.206145,-1.489138,1.472084,-0.958910,0.202613,-0.320583,0.065651,0.996668,0.048407,0.003136,0.072241,0.030389,-20.458035,-1.268057,-35.640923,,,,,,,
,,,,,,,,,,,,,,,,1.303013,103.799255,21.435608,0.000000,353.320312,1501241283.000063,
1501241284.063043,2.901149,-1.483022,1.886531,1.093400,1.932051,0.303909,0.020875,0.996150,0.085140,-0.176713,0.237340,0.117726,-10.008519,-0.254337,-39.877052,,,,,,,
,,,,,,,,,,,,,,,,1.303034,103.799269,21.582764,0.500000,357.539062,1501241284.000063,
1501241285.062883,3.054983,-1.217187,2.328566,0.354066,2.808279,1.096735,0.029954,0.938129,0.344988,-0.118028,0.593640,0.126722,-21.818203,9.019872,-33.660397,,,,,,,
,,,,,,,,,,,,,,,,1.303041,103.799261,21.945374,1.200000,307.968750,1501241285.000062,
1501241286.062715,-3.029630,-1.147854,2.497036,2.675145,1.119522,0.785498,-0.045859,0.911885,0.407875,0.227911,-0.658421,-0.138863,-19.790794,10.482979,-34.479645,,,,,,,
,,,,,,,,,,,,,,,,1.303053,103.799260,21.871155,1.200000,11.250000,1501241286.000063,
1501241287.062546,-2.936679,-1.137722,2.232624,-2.899185,-3.545126,-2.061206,-0.085394,0.907680,0.410883,-0.340097,0.594136,-0.314143,-5.150070,11.985447,-38.990257,,,,,,,
,,,,,,,,,,,,,,,,1.303065,103.799257,21.934021,1.260000,9.843750,1501241287.000063,
1501241288.062375,0.591764,-1.360618,-0.703409,-0.976018,0.091814,-0.435129,0.116381,0.977994,-0.173157,-0.325915,0.490054,0.245240,0.801639,-11.610069,-39.433208,,,,,,,
,,,,,,,,,,,,,,,,1.303076,103.799251,21.865662,1.260000,15.468750,1501241288.000062,
1501241289.062207,2.993661,-1.553499,1.877098,1.084347,1.587909,0.588521,0.002549,0.999850,0.017107,0.156066,-0.074237,0.022383,-6.123098,-2.944476,-40.549377,,,,,,,
,,,,,,,,,,,,,,,,1.303097,103.799245,24.166626,1.440000,10.898438,1501241289.000062,
1501241290.062009,2.802318,-1.360954,1.708297,-0.225808,-2.048775,-0.139924,0.069325,0.978064,0.196432,-0.089604,0.135996,-0.739263,-5.961870,4.369138,-40.444790,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.953186,1.440000,28.828125,1501241290.000063,
1501241291.061855,2.063296,-1.460743,1.061713,0.022585,0.007829,0.030739,0.096779,0.993950,0.051932,-0.000648,0.034218,-0.013190,-10.340101,-0.946848,-39.781906,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.850647,0.000000,28.828125,1501241291.000063,
1501241292.061683,1.558162,-1.443618,0.633371,0.097772,-0.699662,-0.036639,0.126826,0.991924,-0.001602,-0.040369,0.045918,-0.001144,-13.249094,-2.387066,-38.848133,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.417480,0.000000,28.828125,1501241292.000062,
1501241293.061511,0.873151,-1.446097,0.101461,-0.018319,-0.162348,-0.128554,0.095317,0.992235,-0.079901,0.001973,0.014250,-0.048654,-19.277212,-5.122021,-35.952309,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,22.810547,0.000000,28.828125,1501241293.000063,
1501241294.061340,0.547367,-1.435249,0.293088,-0.031226,-0.866177,0.028277,0.070328,0.990828,-0.115389,-0.002488,0.064699,0.064425,-34.449467,-4.187133,-22.048050,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.377930,0.000000,28.828125,1501241294.000063,
1501241295.061193,0.727124,-1.454283,0.624980,-0.083344,0.633325,-0.102469,0.077274,0.993220,-0.086849,0.017224,0.036138,-0.001515,-36.743393,-2.443593,-10.815483,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,22.321777,0.000000,28.828125,1501241295.000063,
1501241296.061037,1.483429,-1.466365,0.664986,0.006479,0.204653,0.056403,0.103844,0.994552,-0.009096,0.007499,0.039460,-0.010786,-20.401825,-2.522793,-32.410244,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,22.203918,0.000000,28.828125,1501241296.000064,
1501241297.060849,1.336582,-1.414883,0.460745,0.114585,0.199650,0.227253,0.151043,0.987870,-0.036038,-0.006191,0.033370,-0.008289,-15.895123,-1.878041,-36.177364,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.395142,0.000000,28.828125,1501241297.000064,
1501241298.060697,1.360564,-1.399744,0.458778,-0.034302,-0.081607,-0.023326,0.166471,0.985406,-0.035523,0.004381,0.032386,0.004166,-14.878015,-1.803474,-36.611141,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,24.018494,0.000000,28.828125,1501241298.000062,
1501241299.060529,1.021148,-1.454569,0.488320,0.027278,-0.512195,-0.034252,0.098885,0.993253,-0.060579,0.024559,0.040057,-0.013136,-26.935986,-2.030404,-28.901793,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,24.533386,0.000000,28.828125,1501241299.000064,
1501241300.060335,0.543541,-1.454617,0.384348,0.001813,-0.260816,0.013743,0.059950,0.993259,-0.099213,-0.006696,0.035184,-0.019012,-35.594501,-2.498758,-17.081310,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,23.878540,0.000000,270.351562,1501241300.000063,
1501241301.060171,0.713970,-1.433186,0.658215,0.037445,0.031727,0.022352,0.089828,0.990547,-0.103674,0.005508,0.033562,0.001501,-37.264534,-0.989660,-13.242308,,,,,,,
,,,,,,,,,,,,,,,,1.303108,103.799242,24.225769,0.000000,270.351562,1501241301.000063,
1501241302.060001,0.690252,-1.439616,0.631018,-0.014488,0.050160,-0.039155,0.083287,0.991408,-0.100861,0.005473,0.036805,0.002976,-36.946110,-1.936269,-9.766287,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.453491,0.000000,270.351562,1501241302.000062,
1501241303.059829,0.595241,-1.432088,0.534985,0.000490,0.076624,-0.022176,0.077526,0.990395,-0.114484,0.004536,0.035941,-0.004916,-36.932919,-2.299143,-9.737465,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.565125,0.000000,270.351562,1501241303.000063,
1501241304.059660,0.669477,-1.443476,0.567448,-0.067085,0.052382,-0.008192,0.078798,0.991906,-0.099568,0.012480,0.041877,0.019749,-36.475536,-2.327246,-11.325370,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.610840,0.000000,270.351562,1501241304.000063,
1501241305.059504,1.230672,-1.475921,0.752097,-0.071545,0.811474,-0.000281,0.089306,0.995503,-0.031603,0.006763,0.017757,-0.032468,-29.765179,-2.159300,-23.948202,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.657593,0.000000,270.351562,1501241305.000063,
1501241306.059333,1.517934,-1.473761,0.716162,-0.012681,0.094295,-0.014514,0.096748,0.995296,-0.005119,0.003258,0.044133,-0.000481,-20.540823,-2.223872,-32.206738,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.695374,0.000000,270.351562,1501241306.000063,
1501241307.059144,1.288051,-1.465522,0.492021,0.013109,-0.044485,-0.015625,0.100907,0.994464,-0.029317,0.035659,0.039731,-0.017253,-18.377686,-2.096004,-34.691082,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.711548,0.000000,270.351562,1501241307.000063,
1501241308.058968,1.427435,-1.474478,0.657477,-0.040769,0.042951,-0.039840,0.095183,0.995365,-0.013740,0.029710,0.035473,-0.007485,-19.275795,-1.595303,-34.227219,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.232361,0.000000,270.351562,1501241308.000062,
1501241309.058822,1.738174,-1.471885,0.929764,-0.065523,0.071460,0.029316,0.097370,0.995112,0.016452,0.038494,0.022680,-0.006426,-17.920351,-0.654329,-34.986233,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.375183,0.000000,270.351562,1501241309.000063,
1501241310.058654,1.705295,-1.463478,0.865040,0.025686,-0.005890,0.002648,0.106145,0.994247,0.014363,0.003032,0.034211,0.001338,-16.788719,-0.642667,-35.543346,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.502686,0.000000,270.351562,1501241310.000062,
1501241311.058513,1.595529,-1.467482,0.762184,0.007421,-0.011384,0.001681,0.103100,0.994668,0.002550,0.003147,0.029548,0.001920,-17.051517,-1.098780,-35.406807,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.547607,0.000000,270.351562,1501241311.000063,
1501241312.058312,1.636442,-1.467341,0.804424,-0.006717,0.027841,0.009249,0.103048,0.994653,0.006774,-0.005499,0.033270,0.002350,-17.101717,-0.949170,-35.386917,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.641052,0.000000,270.351562,1501241312.000063,
1501241313.058171,3.075299,-1.137916,2.537225,0.056556,-0.181257,0.072700,0.027789,0.907761,0.418566,0.052243,-0.146088,0.058333,-26.290543,10.186983,-27.397745,,,,,,,
,,,,,,,,,,,,,,,,1.303077,103.799209,24.745483,0.000000,270.351562,1501241313.000063,
1501241314.057999,0.675742,-1.446094,-0.630947,-1.978986,-2.220458,-1.337822,0.077796,0.992235,-0.097046,-0.420738,-0.075746,-0.391647,1.146996,-7.199312,-38.632343,,,,,,,
